@relation bank_market_1-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0

@attribute Class numeric
@attribute Attribute1 numeric
@attribute Attribute2 numeric
@attribute Attribute3 numeric
@attribute Attribute4 numeric
@attribute Attribute5 numeric
@attribute Attribute6 numeric
@attribute Attribute7 numeric
@attribute Attribute8 numeric
@attribute Attribute9 numeric
@attribute Attribute10 numeric
@attribute Attribute11 numeric
@attribute Attribute12 numeric
@attribute Attribute13 numeric
@attribute Attribute14 numeric
@attribute Attribute15 numeric
@attribute Attribute16 numeric
@attribute Attribute17 numeric
@attribute Attribute18 numeric
@attribute Attribute19 numeric
@attribute Attribute20 numeric
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}

@data
0,52,9,1,6,0,1,1,1,2,2,175,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,44,3,1,4,1,2,1,1,2,2,300,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,56,4,1,1,1,1,1,1,2,2,136,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,48,3,1,2,1,1,1,1,2,2,125,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,33,2,1,2,0,1,2,1,2,2,189,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,43,7,1,6,0,1,2,1,2,2,213,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,57,5,1,2,1,1,1,1,2,2,238,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,36,6,2,4,1,1,1,1,2,2,124,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,34,7,1,6,1,2,1,1,2,2,18,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,34,2,2,5,1,1,1,1,2,2,730,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,30,6,1,6,0,1,1,1,2,2,40,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,33,2,3,0,1,1,1,1,2,2,181,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,32,6,2,4,1,1,1,1,2,2,79,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,36,6,2,2,1,2,1,1,2,2,142,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,36,4,2,2,1,1,2,1,2,2,389,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,33,2,2,2,1,1,1,1,2,2,702,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,40,6,3,4,1,1,1,1,2,2,151,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,41,4,1,1,1,2,1,1,2,2,211,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,51,2,1,3,1,2,1,1,2,2,117,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,36,6,1,4,1,2,1,1,2,2,232,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,28,2,1,0,1,1,1,1,2,2,408,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,53,2,1,2,1,2,2,1,2,2,370,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,58,4,1,5,0,2,1,1,2,2,179,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,45,7,1,5,1,1,2,1,2,2,46,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,43,6,1,0,1,2,1,1,2,2,200,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,33,3,1,2,1,1,2,1,2,2,50,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,33,3,1,2,1,1,2,1,2,2,181,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,27,4,2,3,1,0,0,1,2,2,119,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,42,6,1,2,1,1,1,1,2,2,361,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,43,3,3,5,1,1,1,1,2,2,73,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,42,3,1,6,1,1,1,1,2,2,67,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,27,4,2,3,1,1,1,1,2,2,350,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,34,9,2,6,1,2,1,1,2,2,150,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,31,11,2,6,0,1,1,1,2,2,332,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,54,7,3,6,1,1,1,1,2,2,611,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,40,9,1,1,0,1,1,1,2,2,58,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,52,8,1,2,0,2,1,1,2,2,151,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,47,7,3,6,1,1,1,1,2,2,89,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,49,1,1,5,0,1,1,1,2,2,152,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,32,3,2,2,1,1,1,1,2,2,611,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,49,1,2,2,0,2,2,1,2,2,110,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,50,4,1,5,0,1,1,1,2,2,463,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,34,2,1,2,1,1,1,1,2,2,962,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,55,4,1,1,0,1,1,1,2,2,102,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,47,6,2,5,1,1,1,1,2,2,10,4,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,51,5,1,4,1,1,1,1,2,2,118,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,47,4,1,3,1,1,1,1,2,2,92,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,56,6,1,1,1,2,1,1,2,2,143,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,53,3,1,5,1,1,1,1,2,2,189,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,36,4,1,5,1,2,1,1,2,2,75,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,42,4,3,5,1,2,1,1,2,2,189,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,44,4,3,3,1,1,1,1,2,2,55,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
1,39,1,1,5,1,2,1,1,2,2,935,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,37,3,2,2,1,2,2,1,2,2,56,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,60,4,1,0,0,2,1,1,2,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,36,2,1,2,1,1,1,1,2,2,225,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,42,7,3,6,1,2,1,1,2,2,125,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,31,3,1,2,1,2,2,1,2,2,286,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,53,6,3,4,0,1,2,1,2,2,206,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,45,4,1,1,1,2,1,1,2,2,164,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,37,6,2,4,1,2,1,1,2,2,98,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,47,9,1,4,1,1,1,1,2,2,446,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,49,4,3,2,1,1,2,1,2,2,742,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,36,3,1,6,1,2,1,1,2,2,120,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,35,2,3,2,1,1,1,1,2,2,122,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,38,0,1,0,0,1,1,1,2,2,362,4,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,38,2,2,2,0,1,1,1,2,2,357,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,50,4,3,2,0,1,2,1,2,2,200,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,59,5,1,4,0,1,1,1,2,2,107,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,43,0,1,0,1,2,1,1,2,2,267,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,42,3,1,2,1,2,1,1,2,2,248,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,40,3,1,3,0,2,1,1,2,2,215,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,46,4,1,0,0,1,1,1,2,2,209,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,57,1,3,1,1,2,2,1,2,2,205,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,42,3,1,6,1,2,1,1,2,2,261,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,41,4,1,1,1,2,1,1,2,2,83,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,54,7,3,6,1,2,1,1,2,2,106,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,27,3,2,6,1,1,1,1,2,2,106,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,36,3,1,2,1,1,1,1,2,2,108,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,58,4,1,4,0,2,1,1,2,2,214,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,40,7,1,6,0,2,1,1,2,2,358,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,34,3,2,5,0,1,1,1,2,2,453,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,33,3,3,2,1,1,1,1,2,2,364,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,56,5,1,3,1,1,1,1,2,2,136,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,42,4,1,5,1,1,1,1,2,2,173,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,43,2,1,2,1,2,1,1,2,2,241,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,54,7,2,5,1,2,1,1,2,2,224,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,53,3,2,3,1,2,2,1,2,2,148,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,42,6,2,0,1,1,1,1,2,2,230,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,40,2,1,3,0,1,1,1,2,2,199,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,54,6,1,4,1,2,2,1,2,2,196,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,40,1,2,4,1,1,1,1,2,2,111,4,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,26,3,2,6,1,2,1,1,2,2,231,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,33,3,1,2,1,1,1,1,2,2,316,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,35,4,1,5,0,1,1,1,2,2,240,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,36,3,1,2,1,1,1,1,2,2,669,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,29,2,2,2,1,2,1,1,2,2,425,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,36,4,1,5,1,2,1,1,2,2,121,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,35,7,1,2,1,2,1,1,2,2,174,5,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,50,9,2,6,1,1,2,1,2,2,88,5,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,46,2,1,2,0,2,1,1,2,2,313,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,49,10,1,2,1,2,1,1,2,2,135,4,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,42,6,2,4,0,2,1,1,2,2,152,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,36,4,2,2,1,2,2,1,2,2,402,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,55,4,1,5,0,2,1,1,2,2,221,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,41,7,1,6,0,1,1,1,2,2,213,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,57,7,1,4,0,2,1,1,2,2,144,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,32,2,2,2,1,2,1,1,2,2,158,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,49,3,1,5,1,1,1,1,2,2,220,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,57,0,1,0,0,2,1,1,2,2,325,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,58,4,3,1,1,2,1,1,2,2,254,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,52,6,1,2,1,2,1,1,2,2,503,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,50,2,3,4,1,1,1,1,2,2,680,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,41,4,2,5,0,2,1,1,2,2,421,4,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,33,10,1,6,1,2,1,1,2,2,130,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,57,4,1,1,1,1,1,1,2,2,164,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,48,4,1,3,0,1,1,1,2,2,174,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,55,6,1,4,1,1,1,1,2,2,113,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,38,7,1,6,1,1,1,1,2,2,195,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,38,2,1,2,1,2,1,1,2,2,347,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,53,3,1,6,1,2,1,1,2,2,208,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,43,8,2,6,1,1,1,1,2,2,404,4,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,36,4,2,2,1,1,1,1,2,2,396,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,32,4,1,5,1,1,1,1,2,2,98,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,33,2,1,1,1,1,1,1,2,2,229,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,58,10,1,1,1,2,1,1,2,2,350,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,40,8,3,2,0,1,1,1,2,3,88,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,57,7,1,6,1,2,1,1,2,3,379,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,45,6,1,2,1,2,1,1,2,3,168,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,42,4,1,1,0,2,1,1,2,3,190,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,46,3,1,6,1,2,1,1,2,3,158,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,36,6,1,6,1,1,1,1,2,3,210,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,41,9,1,2,1,2,1,1,2,3,102,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,57,3,3,5,1,1,1,1,2,3,306,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,49,4,1,5,0,2,1,1,2,3,64,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,56,7,3,2,1,1,1,1,2,3,218,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,37,4,1,5,1,1,1,1,2,3,77,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,37,4,1,5,1,1,2,1,2,3,54,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,46,3,2,2,1,2,1,1,2,3,344,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,22,4,2,5,1,2,1,1,2,3,195,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,43,2,1,2,1,1,1,1,2,3,202,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,49,4,1,0,1,1,1,1,2,3,286,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,41,6,1,3,1,2,1,1,2,3,278,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,38,3,2,6,1,1,1,1,2,3,189,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,33,3,1,5,1,1,1,1,2,3,83,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,49,3,1,6,1,2,2,1,2,3,18,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,30,4,2,0,1,1,1,1,2,3,184,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,33,3,1,5,1,2,1,1,2,3,235,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,34,7,2,6,1,1,1,1,2,3,290,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,30,11,2,0,0,1,1,1,2,3,133,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,59,7,1,1,0,2,2,1,2,3,318,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,59,7,1,1,0,0,0,1,2,3,437,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,41,9,1,6,1,1,1,1,2,3,402,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,48,1,1,3,0,2,2,1,2,3,501,4,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
1,28,0,2,0,0,2,2,1,2,3,1201,1,0,0,0,1.1,93.994,-36.4,4.857,5191,yes,yes
1,44,2,1,2,1,2,1,1,2,3,1030,1,0,0,0,1.1,93.994,-36.4,4.857,5191,yes,yes
0,59,5,0,6,0,1,1,1,2,3,253,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,50,7,1,2,0,1,1,1,2,3,149,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,35,3,1,6,1,1,1,1,2,3,144,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,42,3,1,2,1,1,1,1,2,3,69,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,45,3,1,5,1,1,1,1,2,3,243,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,36,6,1,4,1,1,1,1,2,3,769,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,56,2,1,2,0,1,1,1,2,3,135,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,29,4,3,1,1,1,1,1,2,3,231,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,41,9,1,6,1,2,2,1,2,3,442,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,42,4,1,5,0,1,1,1,2,3,199,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,52,2,2,2,1,1,1,1,2,3,455,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,48,2,1,2,0,0,0,1,2,3,152,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,31,4,1,2,0,2,1,1,2,3,124,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,43,8,1,6,0,2,1,1,2,3,424,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,36,4,1,1,0,1,1,1,2,3,43,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,42,10,1,6,1,2,1,1,2,3,154,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,52,2,3,3,1,1,1,1,2,3,393,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,39,3,1,2,1,2,1,1,2,3,203,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,36,2,1,2,1,1,2,1,2,3,140,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,42,4,1,5,0,2,1,1,2,3,326,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,41,3,1,2,1,1,1,1,2,3,483,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,55,6,1,1,1,1,2,1,2,3,259,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,30,4,1,5,1,1,1,1,2,3,227,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,57,5,0,1,1,1,1,1,2,3,673,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,45,10,1,1,0,2,1,1,2,3,576,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,51,4,1,1,0,2,2,1,2,3,180,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,39,9,2,5,0,2,2,1,2,3,90,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,47,3,1,2,0,1,1,1,2,3,505,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,27,2,1,2,1,2,1,1,2,3,245,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,34,6,2,6,1,2,1,1,2,3,186,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,57,4,1,1,0,2,1,1,2,3,208,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,43,10,1,1,1,1,1,1,2,3,623,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,49,4,1,1,0,1,1,1,2,3,180,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,39,7,1,6,0,1,1,1,2,3,496,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,38,4,1,1,0,2,1,1,2,3,118,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,49,4,1,5,1,1,1,1,2,3,102,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,58,7,1,3,1,1,1,1,2,3,342,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,43,6,1,4,1,2,1,1,2,3,225,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,50,0,1,0,0,2,1,1,2,3,185,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,31,2,1,2,0,1,1,1,2,3,276,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,43,9,3,6,1,1,1,1,2,3,87,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,43,9,1,5,0,1,1,1,2,3,744,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,30,9,2,6,1,2,1,1,2,3,262,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,27,2,2,4,1,2,2,1,2,3,271,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,51,2,1,0,0,1,1,1,2,3,141,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,37,6,1,4,1,2,1,1,2,3,198,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,46,1,1,5,1,2,1,1,2,3,150,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,35,4,1,4,1,1,1,1,2,3,241,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,47,3,3,6,1,1,1,1,2,3,196,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,46,7,1,0,1,2,1,1,2,3,149,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,40,6,1,4,0,1,2,1,2,3,264,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,26,1,1,6,1,1,1,1,2,3,246,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,32,4,3,5,0,1,1,1,2,3,309,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,45,7,1,6,1,2,1,1,2,3,140,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,34,3,1,5,1,1,1,1,2,3,175,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,47,4,1,0,0,1,1,1,2,3,136,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
1,42,6,1,4,1,1,1,1,2,3,1623,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,57,6,1,1,0,1,2,1,2,3,50,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,57,6,1,1,0,1,1,1,2,3,101,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,38,4,1,1,1,1,2,1,2,3,144,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,57,6,1,1,0,1,1,1,2,3,238,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,28,11,2,5,0,2,1,1,2,3,354,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,60,7,1,6,1,1,1,1,2,3,451,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,48,3,1,6,1,2,1,1,2,3,159,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,47,6,1,4,1,2,1,1,2,3,170,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,40,3,1,2,1,1,1,1,2,3,243,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,51,7,1,4,0,2,1,1,2,3,141,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,48,8,2,1,1,2,1,1,2,3,112,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,54,1,1,1,1,1,1,1,2,3,262,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,40,4,1,3,1,1,2,1,2,3,53,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,44,3,2,5,0,1,1,1,2,3,134,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,42,6,3,2,1,1,1,1,2,3,204,4,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,52,9,1,6,1,2,1,1,2,3,678,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,31,4,2,5,1,2,1,1,2,3,182,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,32,2,1,2,1,1,1,1,2,3,162,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,44,3,1,2,1,2,2,1,2,3,177,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,39,7,1,3,0,1,1,1,2,3,27,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,57,7,1,4,0,2,1,1,2,3,699,3,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,52,3,1,1,1,2,1,1,2,3,358,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
1,42,7,1,6,1,1,1,1,2,3,1677,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,42,6,2,4,0,0,0,1,2,3,529,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,43,7,1,4,1,2,1,1,2,3,310,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,31,3,3,2,1,1,1,1,2,3,47,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
0,29,3,1,6,0,2,1,1,2,3,379,1,0,0,0,1.1,93.994,-36.4,4.857,5191,no,yes
0,57,4,3,1,1,1,1,1,2,3,30,2,0,0,0,1.1,93.994,-36.4,4.857,5191,no,no
